name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
23,2014,4.5,11.8879382384223,0,1,0,23.4,1248.0,74.0,5.0
32,2014,3.7,11.695255355062796,0,1,2,21.14,1498.0,103.52,5.0
31,2014,5.0,11.127277689932466,0,1,2,19.01,1461.0,108.45,5.0
34,2014,15.0,11.251573687764475,0,1,0,12.55,2982.0,168.5,7.0
24,2014,14.5,10.2328272702548,0,0,2,14.8,2143.0,120.7,5.0
22,2014,6.25,11.156264806643742,0,0,2,11.79,2179.0,120.0,8.0
27,2014,4.0,11.156264806643742,0,1,3,20.45,1461.0,83.8,5.0
23,2014,5.99,10.738589920723442,1,1,0,16.02,1373.0,93.7,7.0
12,2014,4.0,11.002116507732016,1,1,2,18.9,1197.0,82.0,5.0
23,2014,4.87,10.463131911491969,1,1,0,19.1,1197.0,85.8,5.0
34,2014,17.5,10.308985993422082,0,1,2,13.0,2982.0,168.5,7.0
11,2014,2.9,11.002116507732016,1,1,2,19.4,1198.0,86.8,5.0
27,2014,5.5,10.518700218288163,1,1,0,16.95,1498.0,97.7,5.0
23,2014,5.0,11.695255355062796,0,1,2,23.4,1248.0,74.0,5.0
23,2014,3.75,11.289794413577894,1,1,0,20.4,1197.0,81.8,5.0
11,2014,3.35,10.405292613081036,1,1,0,19.4,1198.0,86.8,5.0
22,2014,5.09999,11.695255355062796,0,1,0,15.96,2523.0,62.1,7.0
12,2014,5.0,11.156264806643742,1,1,0,17.1,1591.0,121.3,5.0
23,2014,4.09,11.156264806643742,1,1,2,19.1,1197.0,85.8,5.0
23,2014,4.0,11.156264806643742,1,1,2,19.1,1197.0,85.8,5.0
27,2014,5.55,11.291043617373028,0,1,2,19.01,1461.0,108.5,5.0
11,2014,7.25,11.695255355062796,1,1,0,17.4,1497.0,117.3,5.0
23,2014,4.0,10.819798284210286,1,1,0,20.4,1197.0,81.8,5.0
31,2014,5.7,10.59665973278358,0,1,0,20.45,1461.0,83.8,5.0
12,2014,5.35,11.156264806643742,0,1,3,22.32,1582.0,126.32,5.0
23,2014,2.15,11.289794413577894,1,1,2,23.95,998.0,67.05,5.0
23,2014,3.2,10.819798284210286,1,1,0,23.1,998.0,67.04,5.0
23,2014,3.85,10.12667110305036,1,1,0,23.1,998.0,67.04,5.0
23,2014,6.1,9.952325334619427,1,1,0,16.02,1373.0,93.7,7.0
23,2014,4.3,11.289794413577894,0,1,2,25.2,1248.0,74.0,5.0
