name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
23,2019,3.66,9.61587214452889,1,1,0,23.95,998.0,67.1,5.0
12,2019,11.49,8.517393171418904,1,1,0,17.0,1591.0,121.3,5.0
16,2019,21.0,8.517393171418904,1,0,0,16.0,1368.0,160.77,5.0
23,2019,6.5,10.308985993422082,1,1,0,21.4,1197.0,83.1,5.0
23,2019,10.25,9.19532825185568,0,0,0,24.3,1248.0,88.5,5.0
23,2019,6.15,9.210440366976515,1,1,0,21.21,1197.0,81.8,5.0
22,2019,17.0,10.373522431293592,0,1,0,15.1,2179.0,155.0,7.0
11,2019,6.9,7.173191742486599,1,1,0,17.8,1198.0,86.7,5.0
20,2019,51.5,9.90353755128617,1,0,0,22.37,2487.0,214.56,5.0
19,2019,45.0,9.952325334619427,0,0,0,12.83,1999.0,148.31,7.0
3,2019,58.0,8.922791623969637,0,0,0,16.78,1995.0,190.0,5.0
21,2019,17.5,9.852246888342531,1,0,0,13.96,1451.0,141.0,5.0
34,2019,8.94999,9.175231194862617,1,0,0,19.56,1197.0,81.8,5.0
35,2019,4.8,9.472781556562168,1,1,0,19.44,999.0,75.0,5.0
33,2019,5.2,9.546884034617923,1,1,0,20.3,1199.0,84.0,5.0
33,2019,12.5,9.61587214452889,0,1,0,17.6,2179.0,147.94,7.0
11,2019,6.8,9.61587214452889,1,0,0,19.0,1199.0,88.76,5.0
22,2019,13.0,10.59665973278358,0,1,0,17.3,1497.0,121.0,8.0
12,2019,6.1,7.601402334583733,1,1,0,18.6,1197.0,81.86,5.0
7,2019,3.0,10.59665973278358,1,1,0,19.02,1198.0,67.05,5.0
23,2019,6.75,9.711176264112805,1,1,0,21.01,1197.0,81.8,5.0
22,2019,10.9,9.711176264112805,1,1,0,17.0,1197.0,110.0,5.0
35,2019,6.4,9.210440366976515,1,1,0,17.0,1198.0,73.75,5.0
20,2019,51.5,9.90353755128617,1,0,0,22.37,2487.0,214.56,5.0
36,2019,38.0,9.90353755128617,0,0,0,18.0,1969.0,190.0,5.0
23,2019,6.5,8.634442751466477,1,0,0,22.0,1197.0,81.8,5.0
3,2019,54.0,8.922791623969637,0,0,0,16.78,1995.0,190.0,5.0
3,2019,55.0,9.04793908261736,0,0,0,16.78,1995.0,190.0,5.0
11,2019,7.79,8.858368636308018,1,0,0,19.0,1199.0,88.76,5.0
20,2019,51.5,9.90353755128617,1,0,0,22.37,2487.0,214.56,5.0
36,2019,38.0,9.90353755128617,0,0,0,18.0,1969.0,190.0,5.0
23,2019,6.5,8.634442751466477,1,0,0,22.0,1197.0,81.8,5.0
3,2019,54.0,8.922791623969637,0,0,0,16.78,1995.0,190.0,5.0
3,2019,55.0,9.04793908261736,0,0,0,16.78,1995.0,190.0,5.0
11,2019,7.79,8.858368636308018,1,0,0,19.0,1199.0,88.76,5.0
11,2019,7.0,10.59665973278358,0,0,0,23.8,1498.0,78.9,5.0
23,2019,6.75,9.210440366976515,1,1,0,21.21,1197.0,81.8,5.0
11,2019,7.0,10.59665973278358,0,0,0,23.8,1498.0,78.9,5.0
17,2019,6.43,9.210440366976515,0,1,0,20.8,1493.0,113.4,5.0
23,2019,7.0,10.308985993422082,0,1,0,28.4,1248.0,74.02,5.0
12,2019,4.66,10.12667110305036,1,0,1,20.3,1086.0,68.0,5.0
33,2019,5.5,9.210440366976515,1,1,0,24.0,1199.0,83.81,5.0
12,2019,7.5,9.90353755128617,0,1,0,24.0,1186.0,73.97,5.0
23,2019,3.6,10.12667110305036,1,1,0,23.95,998.0,67.05,5.0
20,2019,51.5,9.90353755128617,1,0,0,22.37,2487.0,214.56,5.0
36,2019,38.0,9.90353755128617,0,0,0,18.0,1969.0,190.0,5.0
23,2019,6.5,8.634442751466477,1,0,0,22.0,1197.0,81.8,5.0
3,2019,54.0,8.922791623969637,0,0,0,16.78,1995.0,190.0,5.0
3,2019,55.0,9.04793908261736,0,0,0,16.78,1995.0,190.0,5.0
11,2019,7.79,8.858368636308018,1,0,0,19.0,1199.0,88.76,5.0
23,2019,6.55,10.12667110305036,1,1,0,21.21,1197.0,81.8,5.0
10,2019,8.0,10.308985993422082,0,1,3,23.0,1498.0,98.96,5.0
12,2019,6.0,9.210440366976515,1,1,0,18.6,1197.0,81.86,5.0
22,2019,8.75,10.12667110305036,0,1,0,18.49,1493.0,100.0,7.0
10,2019,7.0,8.699681400989514,1,1,0,19.0,1194.0,94.68,5.0
12,2019,6.0,9.90353755128617,1,1,0,18.9,1197.0,81.86,5.0
10,2019,6.81,9.210440366976515,1,1,0,19.0,1194.0,94.68,5.0
10,2019,7.2,9.210440366976515,1,1,0,19.0,1194.0,94.68,5.0
33,2019,5.5,9.61587214452889,1,1,0,20.3,1199.0,84.0,5.0
11,2019,8.0,9.210440366976515,0,1,0,27.4,1498.0,98.63,5.0
12,2019,5.5,9.61587214452889,1,1,0,18.9,1197.0,81.86,5.0
31,2019,5.8,9.39274525863144,1,1,0,20.0,999.0,72.0,7.0
12,2019,7.5,10.308985993422082,1,1,0,18.6,1197.0,81.86,5.0
23,2019,10.4,7.390798521735676,1,1,0,19.01,1462.0,103.2,6.0
12,2019,4.5,9.210440366976515,1,1,0,20.3,1086.0,68.0,5.0
12,2019,10.0,9.61587214452889,0,1,0,22.1,1396.0,88.7,5.0
23,2019,6.75,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
31,2019,6.75,8.517393171418904,1,1,0,20.0,999.0,72.0,7.0
23,2019,6.75,8.517393171418904,1,0,0,21.4,1197.0,83.1,5.0
33,2019,9.0,8.997147151515142,0,1,0,24.7,1047.0,69.0,5.0
12,2019,11.0,9.210440366976515,1,1,0,17.0,1591.0,121.3,5.0
23,2019,7.57,10.12667110305036,0,1,0,28.4,1248.0,74.02,5.0
23,2019,6.0,9.210440366976515,1,0,0,21.21,1197.0,81.8,5.0
31,2019,2.9,9.952325334619427,1,1,0,25.17,799.0,53.3,5.0
34,2019,19.25,10.66897865021924,0,0,0,11.36,2755.0,171.5,8.0
