name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
12,2017,4.4,10.714439990727769,1,1,0,20.14,1197.0,81.86,5.0
11,2017,9.5,10.819798284210286,0,1,0,25.5,1498.0,98.6,5.0
23,2017,2.75,10.239995502805316,1,1,0,24.7,796.0,47.3,5.0
23,2017,6.7,11.156264806643742,0,1,0,24.3,1248.0,88.5,5.0
23,2017,6.5,9.692828247710418,0,1,0,24.3,1248.0,88.5,5.0
10,2017,6.0,10.12667110305036,1,1,3,18.16,1196.0,86.8,5.0
35,2017,5.0,11.289794413577894,0,1,0,21.66,1498.0,108.62,5.0
23,2017,4.84999,9.210440366976515,1,1,0,23.1,998.0,67.04,5.0
23,2017,2.8,10.373522431293592,1,1,0,14.0,796.0,35.0,5.0
12,2017,7.25,11.60824473564232,0,1,0,22.54,1396.0,88.73,5.0
12,2017,8.66,10.540090836284206,1,1,0,17.0,1591.0,121.3,5.0
23,2017,5.95,10.59665973278358,1,1,0,20.85,1197.0,83.14,5.0
23,2017,4.4,10.463131911491969,1,1,0,20.51,998.0,67.04,5.0
10,2017,8.5,11.240329029936488,0,1,0,23.0,1498.0,98.96,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
16,2017,41.0,9.741027444837728,1,0,0,9.5,3604.0,280.0,5.0
24,2017,60.0,10.518700218288163,0,0,0,13.5,2987.0,254.79,5.0
3,2017,21.5,10.203629181337648,0,0,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
11,2017,7.95,10.62135173563291,1,0,0,18.0,1497.0,117.6,5.0
24,2017,58.5,10.757924157061597,0,0,0,13.5,2987.0,282.0,5.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
24,2017,27.0,9.680406499268877,1,0,0,14.74,1991.0,181.04,5.0
11,2017,8.75,9.798182590890704,1,0,0,15.6,1497.0,116.3,5.0
36,2017,100.0,10.308985993422082,1,0,0,42.0,1969.0,400.0,4.0
33,2017,4.9,11.407576060361786,0,1,0,22.95,1248.0,74.0,5.0
23,2017,8.0,10.518700218288163,0,1,0,28.09,1248.0,88.5,5.0
23,2017,5.5,10.819798284210286,1,1,0,20.85,1197.0,83.14,5.0
23,2017,5.5,9.90353755128617,1,1,0,21.21,1197.0,81.8,5.0
23,2017,5.0,9.90353755128617,1,1,0,20.4,1197.0,81.8,5.0
33,2017,8.0,11.002116507732016,0,1,0,14.1,2179.0,147.94,7.0
7,2017,3.29,11.289794413577894,1,1,2,20.63,1198.0,67.0,5.0
23,2017,7.75,11.225256725762891,0,1,0,24.3,1248.0,88.5,5.0
12,2017,11.0,10.518700218288163,0,1,0,19.67,1582.0,126.2,5.0
23,2017,4.09999,9.510519035757246,1,1,0,15.37,1196.0,73.0,5.0
12,2017,8.0,10.5713425658087,0,1,0,22.54,1396.0,88.73,5.0
23,2017,5.0,11.225256725762891,0,1,0,26.8,1248.0,74.0,5.0
33,2017,13.8,10.819798284210286,0,0,0,17.6,2179.0,153.86,7.0
12,2017,5.5,7.601402334583733,0,1,2,25.4,1186.0,73.97,5.0
22,2017,7.8,10.463131911491969,0,1,0,16.55,2498.0,105.0,6.0
33,2017,3.5,11.695255355062796,0,1,0,27.28,1047.0,69.0,5.0
12,2017,4.5,10.463131911491969,1,1,0,18.9,1197.0,82.0,5.0
12,2017,4.5,10.463131911491969,1,1,0,18.9,1197.0,82.0,5.0
23,2017,6.5,10.12667110305036,0,1,0,26.59,1248.0,74.0,5.0
11,2017,13.0,10.308985993422082,0,1,0,25.6,1498.0,97.9,5.0
11,2017,12.5,10.404293143019792,0,1,0,25.6,1498.0,97.9,5.0
23,2017,4.09999,10.757924157061597,1,1,0,20.51,998.0,67.04,5.0
33,2017,4.0,10.165890277802454,1,1,0,23.84,1199.0,84.0,5.0
23,2017,3.51,10.491301994830229,1,1,0,23.1,998.0,67.04,5.0
12,2017,11.0,11.112462823634855,0,0,0,17.01,1582.0,126.2,5.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
34,2017,6.25,10.147961974552167,1,1,0,16.78,1496.0,88.73,5.0
12,2017,4.5,10.93828994344506,0,1,0,24.0,1186.0,73.97,5.0
23,2017,7.5,9.852246888342531,0,0,0,28.4,1248.0,74.02,5.0
15,2017,26.25,9.105090961257083,0,0,0,13.6,1999.0,177.0,5.0
15,2017,32.0,10.714439990727769,0,0,0,19.33,1999.0,177.0,5.0
34,2017,6.25,10.147961974552167,1,1,0,16.78,1496.0,88.73,5.0
12,2017,4.5,10.93828994344506,0,1,0,24.0,1186.0,73.97,5.0
12,2017,9.5,10.714439990727769,0,1,0,21.38,1396.0,88.7,5.0
23,2017,9.0,10.819798284210286,0,1,0,28.4,1248.0,74.02,5.0
23,2017,7.35,11.156264806643742,0,1,0,27.39,1248.0,74.0,5.0
23,2017,8.0,11.002116507732016,0,1,0,23.65,1248.0,88.5,5.0
23,2017,5.85,11.407576060361786,0,1,0,25.2,1248.0,74.0,5.0
