name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
23,2015,5.25,10.59665973278358,0,1,0,26.59,1248.0,74.0,5.0
11,2015,4.25,10.815790343132422,0,1,0,24.7,1498.0,98.63,5.0
11,2015,6.0,10.909637269778615,0,1,0,26.0,1498.0,98.6,5.0
11,2015,5.25,11.050905878263569,0,1,0,27.3,1498.0,98.6,5.0
23,2015,6.3,11.898194668458824,0,1,2,26.59,1248.0,74.0,5.0
11,2015,6.3,11.81303746480054,0,1,0,25.1,1498.0,98.6,5.0
34,2015,17.0,11.264476926102368,0,1,2,12.55,2982.0,168.5,7.0
10,2015,6.1,11.407576060361786,0,1,0,22.77,1498.0,98.59,5.0
23,2015,4.75,11.264476926102368,0,1,0,19.10818831334524,1491.3252850863223,97.99110021023124,5.0
35,2015,4.55,10.645448706505872,1,1,0,16.47,1198.0,74.0,5.0
12,2015,3.51,10.714439990727769,1,1,2,19.81,1086.0,68.05,5.0
23,2015,3.6,10.59665973278358,1,1,2,23.1,998.0,67.04,5.0
23,2015,7.0,11.60824473564232,0,1,2,20.77,1248.0,88.76,7.0
2,2015,26.5,10.87806606028079,0,0,0,12.07,2967.0,241.4,7.0
23,2015,5.35,10.59665973278358,0,1,0,26.21,1248.0,88.5,5.0
23,2015,5.15,10.50783084142058,1,1,0,20.4,1197.0,81.8,5.0
23,2015,3.9,10.819798284210286,1,0,2,20.51,998.0,67.0,5.0
12,2015,4.25,11.156264806643742,1,1,0,18.9,1197.0,82.0,5.0
23,2015,5.8,11.156264806643742,0,1,0,20.77,1248.0,88.76,7.0
11,2015,6.0,10.819798284210286,1,1,0,17.4,1497.0,117.3,5.0
23,2015,2.9,11.002116507732016,1,1,0,20.51,998.0,67.04,5.0
23,2015,2.45,10.59665973278358,1,1,0,22.74,796.0,47.3,5.0
27,2015,3.0,11.289794413577894,1,1,0,19.49,1198.0,67.04,5.0
23,2015,6.4,11.289794413577894,0,1,0,20.77,1248.0,88.76,7.0
22,2015,6.5,11.736077016252436,0,1,0,15.1,2179.0,140.0,7.0
23,2015,3.5,11.51293546492023,1,1,0,20.4,1197.0,83.11,5.0
11,2015,7.25,10.819798284210286,0,1,2,26.0,1498.0,98.6,5.0
23,2015,5.25,9.90353755128617,1,1,0,20.85,1197.0,83.14,5.0
12,2015,5.0,11.156264806643742,0,1,1,22.54,1396.0,88.73,5.0
33,2015,5.0,11.225256725762891,0,1,0,14.07,2956.0,69.01,7.0
33,2015,3.8,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
12,2015,4.65,11.051905362739744,1,0,0,18.9,1197.0,82.0,5.0
12,2015,5.25,10.819798284210286,1,1,0,17.19,1197.0,81.86,5.0
12,2015,3.95,11.289794413577894,0,1,2,24.0,1120.0,70.0,5.0
12,2015,4.34999,10.59665973278358,1,1,0,18.9,1197.0,82.0,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
23,2015,4.8,11.407576060361786,0,1,0,26.59,1248.0,74.0,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
12,2015,4.09999,11.81303746480054,0,1,2,24.4,1120.0,71.01,5.0
34,2015,8.4,11.695255355062796,0,1,2,12.99,2494.0,100.6,7.0
35,2015,5.2,11.60824473564232,0,1,2,20.14,1498.0,88.8,5.0
12,2015,4.09999,11.440365524765756,1,1,0,19.1,1197.0,81.86,5.0
10,2015,2.92,11.156264806643742,0,1,0,20.0,1399.0,68.05,5.0
12,2015,6.1,10.819798284210286,0,1,2,21.19,1396.0,88.73,5.0
22,2015,3.75,11.289794413577894,0,1,0,15.96,2523.0,62.1,7.0
27,2015,5.8,11.407576060361786,0,1,0,20.45,1461.0,83.8,5.0
23,2015,4.34999,10.819798284210286,1,1,2,20.4,1197.0,83.11,5.0
12,2015,6.0,10.463131911491969,1,1,0,18.6,1197.0,81.83,5.0
34,2015,10.5,11.695255355062796,0,1,0,12.99,2494.0,100.6,7.0
34,2015,20.0,11.002116507732016,0,0,0,12.55,2982.0,168.5,7.0
34,2015,19.0,11.775297421715829,0,0,0,12.55,2982.0,168.5,7.0
12,2015,5.6,11.686887175419702,0,1,0,23.9,1582.0,126.2,5.0
12,2015,4.0,10.59665973278358,1,0,0,18.9,1197.0,82.0,5.0
5,2015,2.0,10.819798284210286,1,1,0,18.6,1199.0,76.8,5.0
11,2015,9.0,9.99884318585288,1,1,0,17.4,1497.0,117.3,5.0
23,2015,6.0,10.59665973278358,1,1,2,16.02,1373.0,93.7,7.0
5,2015,2.2,11.289794413577894,1,1,0,18.2,1199.0,82.4,5.0
33,2015,3.4,11.60824473564232,1,1,0,17.57,1193.0,88.7,5.0
23,2015,2.36,11.002116507732016,1,1,0,22.74,796.0,47.3,5.0
23,2015,3.9,10.59665973278358,1,1,0,20.51,998.0,67.04,5.0
33,2015,5.03,11.60824473564232,0,1,0,14.1,2179.0,147.94,7.0
27,2015,3.25,10.819798284210286,1,0,0,19.34,1198.0,76.0,5.0
32,2015,3.0,11.527823929632197,0,1,2,21.14,1498.0,103.52,5.0
23,2015,4.0,10.59665973278358,1,1,0,20.51,998.0,67.04,5.0
12,2015,2.8,11.002116507732016,1,1,2,21.1,814.0,55.2,5.0
34,2015,13.5,11.45514803605056,0,1,0,12.99,2494.0,100.6,8.0
23,2015,5.0,11.922030606776763,1,1,0,22.0,1197.0,81.8,5.0
10,2015,5.55,9.90353755128617,1,1,2,15.8,1499.0,110.0,5.0
23,2015,3.7,12.04355959836804,0,1,0,26.59,1248.0,74.0,5.0
33,2015,2.99,9.711176264112805,1,1,0,17.57,1193.0,88.7,5.0
23,2015,2.5,10.859018228147889,1,1,0,23.95,998.0,67.05,5.0
