name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
10,2013,2.0,12.037659911047468,0,1,0,20.0,1399.0,68.1,5.0
5,2013,3.0,11.156264806643742,0,1,0,18.2,1248.0,73.8,7.0
11,2013,4.25,11.3655964644899,1,1,0,16.8,1497.0,116.3,5.0
34,2013,7.0,11.502885230075814,0,1,0,12.99,2494.0,100.0,7.0
26,2013,10.9,11.92504173829169,0,1,0,13.5,2477.0,175.56,7.0
2,2013,17.5,10.431199791458544,0,0,2,17.68,1968.0,174.33,5.0
2,2013,16.89999,10.819798284210286,0,0,0,18.53,1968.0,187.74,5.0
24,2013,14.25,10.985309671896765,0,0,0,14.84,2143.0,170.0,5.0
12,2013,4.25,11.002116507732016,0,1,0,21.27,1396.0,88.76,5.0
23,2013,4.5,11.695255355062796,0,1,2,22.9,1248.0,74.0,5.0
35,2013,4.5,12.04355959836804,0,1,0,20.54,1598.0,103.6,5.0
12,2013,5.25,11.026808713825016,1,1,0,18.5,1197.0,82.85,5.0
12,2013,5.22,11.918397239722838,0,1,2,22.32,1582.0,126.32,5.0
12,2013,4.51999,11.141876276228,0,1,0,21.9,1396.0,88.76,5.0
23,2013,6.25,11.407576060361786,0,1,2,20.77,1248.0,88.76,7.0
34,2013,6.25,10.5713425658087,1,0,0,14.28,1798.0,138.03,5.0
12,2013,3.75,11.156264806643742,1,1,0,18.5,1197.0,82.85,5.0
12,2013,3.2,10.3538622893929,1,1,2,18.5,1197.0,82.85,5.0
22,2013,9.0,11.156264806643742,0,1,0,12.83,2696.0,162.0,7.0
22,2013,3.0,11.695255355062796,0,1,2,17.21,1493.0,100.0,7.0
34,2013,7.0,11.156264806643742,0,1,0,12.99,2494.0,100.57,7.0
23,2013,5.5,11.156264806643742,0,1,0,23.4,1248.0,74.0,5.0
33,2013,1.7,11.998439434579147,0,1,0,19.4,1405.0,70.0,5.0
12,2013,5.3,11.434974734252892,0,1,0,22.32,1582.0,126.3,5.0
27,2013,3.5,11.407576060361786,1,0,2,17.97,1498.0,99.6,5.0
12,2013,2.9,10.819798284210286,1,0,0,16.95,1197.0,78.9,5.0
23,2013,5.35,11.407576060361786,1,1,3,16.02,1373.0,93.7,7.0
34,2013,8.0,11.982935344196433,0,1,2,12.99,2494.0,100.6,8.0
12,2013,5.0,10.819798284210286,1,1,2,17.1,1591.0,121.3,5.0
23,2013,4.8,11.60824473564232,0,1,3,20.77,1248.0,88.76,7.0
34,2013,4.0,11.156264806643742,0,1,2,23.59,1364.0,67.06,5.0
12,2013,6.9,11.127277689932466,1,0,0,14.5,1797.0,147.5,5.0
24,2013,15.5,10.12667110305036,0,0,0,14.84,2143.0,170.0,5.0
27,2013,2.5,11.695255355062796,0,1,0,23.08,1461.0,63.1,5.0
23,2013,2.25,10.97411180466407,1,1,0,21.79,998.0,67.05,5.0
34,2013,7.5,11.281359040644936,0,1,2,12.99,2494.0,100.6,7.0
12,2013,2.19,10.819798284210286,1,1,2,21.1,814.0,55.2,5.0
23,2013,2.6,11.695255355062796,1,1,2,15.1,1196.0,73.0,5.0
23,2013,2.25,10.97411180466407,1,1,0,21.79,998.0,67.05,5.0
34,2013,7.5,11.281359040644936,0,1,2,12.99,2494.0,100.6,7.0
34,2013,4.5,11.112462823634855,0,1,0,23.59,1364.0,67.1,5.0
23,2013,5.3,11.695255355062796,0,1,2,23.4,1248.0,74.0,5.0
10,2013,3.0,11.002116507732016,0,1,2,23.5,1498.0,90.0,5.0
5,2013,1.7,11.156264806643742,1,1,2,18.6,1199.0,79.4,5.0
34,2013,4.09999,10.714439990727769,0,1,0,23.59,1364.0,67.06,5.0
5,2013,3.0,10.819798284210286,0,1,0,25.44,936.0,57.6,5.0
12,2013,1.8,11.002116507732016,1,1,0,21.1,814.0,55.2,5.0
10,2013,2.0,11.156264806643742,0,1,2,19.68,1399.0,67.0,5.0
34,2013,10.0,12.154784614286667,0,1,0,12.99,2494.0,100.6,8.0
23,2013,6.3,11.695255355062796,0,1,2,20.77,1248.0,88.8,7.0
