name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats
10,2020,4.0,8.517393171418904,1,1,2,19.0,1194.0,94.68,5.0
23,2020,4.75,9.472781556562168,1,1,0,21.63,998.0,67.04,5.0
12,2020,7.2,8.517393171418904,1,1,0,18.6,1197.0,81.86,5.0
12,2020,5.24,10.373522431293592,1,1,0,20.14,1197.0,81.86,5.0
7,2020,3.5,7.667158255319148,1,1,0,22.5,999.0,67.0,5.0
22,2020,4.8,10.70696786478042,0,1,0,25.32,1198.0,77.0,6.0
23,2020,7.3,7.313886831633462,1,1,0,21.21,1197.0,81.8,5.0
23,2020,3.9,8.699681400989514,1,1,0,23.95,998.0,67.05,5.0
23,2020,3.7,9.61587214452889,1,1,0,22.05,796.0,47.3,5.0
17,2020,19.0,8.517393171418904,0,0,0,17.8,1493.0,113.4,5.0
34,2020,15.6,9.90862433664128,0,1,0,13.68,2393.0,147.51,8.0
22,2020,8.3,11.695255355062796,0,1,0,15.1,2179.0,152.87,7.0
23,2020,6.3,8.517393171418904,1,1,0,21.01,1197.0,81.8,5.0
12,2020,6.75,8.517393171418904,1,0,0,20.7,1197.0,81.86,5.0
11,2020,21.25,8.612685172875459,0,1,0,26.8,1597.0,118.0,5.0
12,2020,19.5,7.901377353792616,0,0,0,17.01,1582.0,126.2,5.0
21,2020,19.0,7.378383712996714,1,0,0,13.96,1451.0,141.0,5.0
23,2020,4.2,10.12667110305036,1,1,0,21.63,998.0,67.04,5.0
23,2020,5.8,11.156264806643742,1,1,0,23.26,1197.0,88.5,5.0
23,2020,2.5,11.695255355062796,1,1,2,21.63,998.0,67.0,5.0
33,2020,9.5,8.517393171418904,1,0,0,17.0,1198.0,108.5,5.0
34,2020,15.0,10.59665973278358,1,0,0,10.75,2694.0,163.7,8.0
12,2020,3.3,11.156264806643742,1,1,2,18.9,1197.0,81.86,5.0
23,2020,4.15,9.61587214452889,1,1,0,15.37,1196.0,73.0,5.0
23,2020,5.5,9.61587214452889,1,1,0,23.26,1197.0,88.5,5.0
3,2020,72.0,8.517393171418904,0,0,0,13.38,2993.0,265.0,7.0
23,2020,6.54,6.90875477931522,1,0,0,21.21,1197.0,81.8,5.0
33,2020,5.0,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
33,2020,5.0,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
23,2020,3.5,8.517393171418904,1,1,0,22.05,796.0,47.3,5.0
12,2020,3.6,11.082157933374816,1,1,2,20.14,1197.0,81.86,5.0
7,2020,4.5,9.210440366976515,1,1,0,19.02,1198.0,67.05,5.0
23,2020,2.50999,10.308985993422082,1,1,0,22.05,796.0,47.3,5.0
22,2020,15.0,10.819798284210286,0,1,0,16.36,2179.0,140.0,7.0
33,2020,5.0,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
17,2020,19.0,8.517393171418904,0,0,0,17.8,1493.0,113.4,5.0
35,2020,8.08,8.517393171418904,1,1,0,18.24,999.0,108.6,5.0
33,2020,16.5,9.680406499268877,0,1,0,17.0,1956.0,167.67,5.0
23,2020,3.5,8.517393171418904,1,1,0,22.05,796.0,47.3,5.0
23,2020,8.1,9.61587214452889,0,1,0,24.3,1248.0,88.5,5.0
12,2020,10.5,9.90353755128617,0,1,0,22.1,1396.0,88.7,5.0
23,2020,6.0,8.517393171418904,1,0,0,20.89,1197.0,81.8,5.0
23,2020,6.5,8.895766604056085,1,1,0,21.01,1197.0,81.8,5.0
23,2020,7.37,9.210440366976515,1,0,0,18.76,1462.0,103.26,5.0
23,2020,7.49,8.612685172875459,1,1,0,21.01,1197.0,81.8,5.0
23,2020,5.7,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
33,2020,5.37,8.517393171418904,1,1,0,17.0,1198.0,108.5,5.0
23,2020,9.25,8.909370405197466,0,0,0,24.3,1248.0,88.5,5.0
22,2020,6.79,8.517393171418904,0,1,0,19.10818831334524,2523.0,70.0,2.0
23,2020,5.78,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
12,2020,5.24,10.373522431293592,1,1,0,20.14,1197.0,81.86,5.0
23,2020,6.0,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
23,2020,2.65,11.156264806643742,1,1,2,21.79,998.0,67.05,5.0
22,2020,5.5,11.002116507732016,0,1,0,25.32,1198.0,77.0,6.0
33,2020,5.0,9.61587214452889,1,1,0,23.84,1199.0,83.83,5.0
34,2020,23.0,6.90875477931522,0,0,0,13.68,2393.0,147.51,7.0
35,2020,2.6,10.819798284210286,0,1,0,20.14,1498.0,88.5,5.0
33,2020,9.19999,9.90353755128617,1,1,0,17.0,1198.0,108.5,5.0
23,2020,6.0,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
23,2020,3.6,8.517393171418904,1,1,0,22.05,796.0,47.3,5.0
33,2020,5.0,10.59665973278358,1,1,0,17.57,1193.0,88.7,5.0
34,2020,15.0,10.59665973278358,1,0,0,10.75,2694.0,163.7,8.0
23,2020,7.0,9.90353755128617,1,1,0,23.26,1197.0,88.5,5.0
11,2020,21.25,8.612685172875459,0,1,0,26.8,1597.0,118.0,5.0
12,2020,7.75,7.601402334583733,1,1,0,20.7,1197.0,81.86,5.0
23,2020,4.45,6.90875477931522,1,1,0,21.21,1197.0,81.8,5.0
12,2020,5.0,6.90875477931522,1,1,0,20.3,1086.0,68.07,5.0
35,2020,8.0,10.12667110305036,0,1,0,21.66,1498.0,108.62,5.0
23,2020,6.0,8.517393171418904,1,0,0,20.89,1197.0,81.8,5.0
23,2020,4.45,6.90875477931522,1,1,0,21.21,1197.0,81.8,5.0
34,2020,32.0,8.006700845440367,0,0,0,15.04,2755.0,174.5,7.0
23,2020,4.75,9.472781556562168,1,1,0,21.63,998.0,67.04,5.0
12,2020,5.24,10.373522431293592,1,1,0,20.14,1197.0,81.86,5.0
23,2020,7.3,7.313886831633462,1,1,0,21.21,1197.0,81.8,5.0
23,2020,3.7,9.61587214452889,1,1,0,22.05,796.0,47.3,5.0
23,2020,6.3,8.517393171418904,1,1,0,21.01,1197.0,81.8,5.0
12,2020,6.75,8.517393171418904,1,0,0,20.7,1197.0,81.86,5.0
23,2020,4.2,10.12667110305036,1,1,0,21.63,998.0,67.04,5.0
23,2020,5.8,11.156264806643742,1,1,0,23.26,1197.0,88.5,5.0
23,2020,2.5,11.695255355062796,1,1,2,21.63,998.0,67.0,5.0
23,2020,5.5,9.61587214452889,1,1,0,23.26,1197.0,88.5,5.0
23,2020,6.54,6.90875477931522,1,0,0,21.21,1197.0,81.8,5.0
23,2020,3.5,8.517393171418904,1,1,0,22.05,796.0,47.3,5.0
12,2020,3.6,11.082157933374816,1,1,2,20.14,1197.0,81.86,5.0
23,2020,2.50999,10.308985993422082,1,1,0,22.05,796.0,47.3,5.0
12,2020,10.5,9.90353755128617,0,1,0,22.1,1396.0,88.7,5.0
23,2020,6.0,8.517393171418904,1,0,0,20.89,1197.0,81.8,5.0
23,2020,6.5,8.895766604056085,1,1,0,21.01,1197.0,81.8,5.0
23,2020,7.49,8.612685172875459,1,1,0,21.01,1197.0,81.8,5.0
23,2020,5.7,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
23,2020,5.78,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
23,2020,6.0,8.517393171418904,1,1,0,21.21,1197.0,81.8,5.0
23,2020,2.65,11.156264806643742,1,1,2,21.79,998.0,67.05,5.0
35,2020,2.6,10.819798284210286,0,1,0,20.14,1498.0,88.5,5.0
23,2020,3.6,8.517393171418904,1,1,0,22.05,796.0,47.3,5.0
23,2020,7.0,9.90353755128617,1,1,0,23.26,1197.0,88.5,5.0
12,2020,7.75,7.601402334583733,1,1,0,20.7,1197.0,81.86,5.0
23,2020,4.45,6.90875477931522,1,1,0,21.21,1197.0,81.8,5.0
12,2020,5.0,6.90875477931522,1,1,0,20.3,1086.0,68.07,5.0
35,2020,8.0,10.12667110305036,0,1,0,21.66,1498.0,108.62,5.0
